LOCATION,ASSETATTRID,ALNVALUE,CLASSSTRUCTUREID,PLUSPCUSTOMER,ORGID,SITEID,CLASSSTRUCTUREID,ORGID,SECTION
1000231,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1000231,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1003639,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003639,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003639,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1003639,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1000232,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000232,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000232,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000232,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000828,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000828,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000828,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000828,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000829,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000829,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000829,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000829,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000830,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000830,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000830,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000830,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000831,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000831,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000831,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000831,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000832,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000832,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000832,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000832,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000833,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000833,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000833,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000833,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000834,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000834,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000834,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000834,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000835,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000835,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000835,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000835,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000836,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000836,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000836,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000836,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000837,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000837,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000837,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000837,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000838,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000838,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000838,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000838,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000839,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000839,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000839,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000839,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000840,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000840,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000840,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000840,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000841,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000841,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000841,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000841,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000842,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000842,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000842,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000842,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000843,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000843,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000843,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000843,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000844,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000844,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000844,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000844,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000845,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000845,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000845,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000845,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000846,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000846,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000846,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000846,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000847,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000847,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000847,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000847,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000848,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000848,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000848,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000848,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000849,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000849,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000849,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000849,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000850,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000850,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000850,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000850,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000851,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000851,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000851,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000851,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000852,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000852,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000852,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000852,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000853,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000853,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000853,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000853,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000854,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000854,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000854,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000854,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000856,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000856,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000856,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000856,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000857,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000857,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000857,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000857,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003565,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003565,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003565,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003565,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003566,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003566,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003566,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003566,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003567,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003567,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003567,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003567,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003568,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003568,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003568,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003568,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003569,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003569,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003569,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003569,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003570,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003570,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003570,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003570,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003571,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003571,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003571,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003571,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003572,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003572,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003572,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003572,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003573,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003573,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003573,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003573,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003574,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003574,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003574,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003574,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003575,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003575,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003575,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003575,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003576,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003576,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003576,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003576,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003577,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003577,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003577,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003577,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003578,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003578,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003578,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003578,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003579,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003579,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003579,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003579,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003580,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003580,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003580,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003580,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005901,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005901,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005901,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005901,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005902,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005902,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005902,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005902,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005904,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005904,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005904,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005904,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005905,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005905,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005905,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005905,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005906,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005906,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005906,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005906,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005907,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005907,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005907,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005907,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005909,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005909,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005909,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005909,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005911,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005911,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005911,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005911,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005912,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005912,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005912,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005912,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005913,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005913,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005913,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005913,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005914,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005914,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005914,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005914,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005915,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005915,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005915,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005915,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005917,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005917,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005917,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005917,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005919,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005919,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005919,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005919,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005920,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005920,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005920,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005920,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005921,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005921,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005921,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005921,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005922,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005922,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005922,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005922,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005923,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005923,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005923,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005923,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005924,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005924,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005924,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005924,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005925,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005925,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005925,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005925,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005926,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005926,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005926,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005926,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005928,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005928,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005928,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005928,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005930,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005930,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005930,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005930,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005931,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005931,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005931,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005931,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005933,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005933,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005933,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005933,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005934,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005934,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005934,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005934,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005936,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005936,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005936,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005936,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005937,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005937,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005937,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005937,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005938,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005938,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005938,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005938,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005939,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005939,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005939,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005939,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005941,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005941,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005941,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005941,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005942,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005942,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005942,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005942,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005944,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005944,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005944,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005944,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005945,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005945,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005945,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005945,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005947,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005947,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005947,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005947,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005948,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005948,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005948,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005948,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005949,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005949,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005949,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005949,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005950,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005950,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005950,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005950,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005952,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005952,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005952,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005952,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005953,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005953,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005953,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005953,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005954,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005954,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005954,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005954,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005955,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005955,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005955,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005955,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005956,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005956,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005956,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005956,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005958,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005958,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005958,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005958,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005959,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005959,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005959,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005959,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005960,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005960,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005960,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005960,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005961,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005961,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005961,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005961,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005962,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005962,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005962,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005962,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005963,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005963,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005963,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005963,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005964,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005964,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005964,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005964,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005965,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005965,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005965,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005965,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005966,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005966,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005966,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005966,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005967,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005967,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005967,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005967,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005968,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005968,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005968,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005968,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005969,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005969,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005969,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005969,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005970,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005970,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005970,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005970,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005971,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005971,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005971,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005971,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005972,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005972,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1005972,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1005972,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1005973,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005973,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
